SUPPLIER_NAME,SUPPLIER_CONTACT_NAME,CONTACT_EMAIL_NAME,CATEGORY,REFERENCE_NUMBER,SIZE,%NW,FREEZING_TYPE,NW,NW+GLAZING,PACKING
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,8.64kg(24x360g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,7kg(10x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,3.25kg(6X650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.5kg(6x750g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.5kg(6X750g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.9kg(6X650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(12x350g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/30pcs/lb,NULL,IQF,NULL,,2.1kg(3x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,NULL,IQF,NULL,,1.8kg(3x600g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,1.8kg(3x600g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,5.4kg(6x900g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.8kg(1x4.8kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,3.26kg(20x163g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.6kg(6x600g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,3.6kg(6x600g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.5kg(10x350g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(12x350g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,4.2kg(12x350g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,4.2kg(24x175g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,4.2kg(24x175g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,4.2kg(12x350g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.8kg(1x4.8kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.6kg(10x360g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,5.4kg(6x900g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,3.25kg(5x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,3.26kg(20x163g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,4.2kg(30x140g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(1x3.9kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,4.2kg(24x175g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",45/65pcs/lb,NULL,IQF,NULL,,
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",80/120pcs/lb,NULL,IQF,NULL,,
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3kg(16x187.5g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,4.32kg(12x360g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/210pcs/kg,NULL,IQF,NULL,,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.6kg(1x3.6kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,4.5kg(6x750g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.32kg(12x360g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,NULL,NULL,NULL,6kg
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,650g,1kg,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,25%,NULL,NULL,NULL,5kg(5x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,25%,NULL,NULL,NULL,5kg(10X500g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,30%,NULL,NULL,NULL,5kg(5x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,6kg(6x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,25%,NULL,NULL,NULL,5kg(5x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(6x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(6x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,5kg(10x500g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,35%,IQF,650g,,7kg(10x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,35%,IQF,675g,,7kg(10x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,35%,IQF,,,7kg(10x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,35%,IQF,,,7kg(10x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,35%,IQF,,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,35%,IQF,,,4.2kg(30x140g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,8kg(2x4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,8kg(2x4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,8kg(2x4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,35%,IQF,130g,,4.2kg(30x140g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,NONE,NONE,10kg(1x10kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,NONE,NONE,10kg(1X10kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,32%,IQF,,,6.3kg(12x525g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,35%,IQF,,,"3.6kg (6x600g)"
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,43%,IQF,,,"3.6kg (6x600g)"
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,"5kg(2x2,5kg)"
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,5kg(10x500g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,"5kg(2x2,5kg)"
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,35%,IQF,,,"4.2Kg (6x700g)"
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(6x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,"2,25 kg","2,5 kg","5kg(2x2,5Kg)"
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,35%,IQF,325g,,4.2kg(30x140g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,35%,IQF,130g,,4.2kg(30x140g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,50%,IQF,,,3.9kg(6x650g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,40%,IQF,,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,40%,IQF,,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,40%,IQF,,,4.2kg(6x700g)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,4x1kg
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,4x2x1kg
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,4x2x1kg
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,4X2X1kg
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,2x4x1kg
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,2x4x1kg
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,700g,1kg,2x4x1kg
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,1kg,10kg(10x1kg)
"SHANGHAI ZHOULIAN FOODS CO., LTD",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,1kg,10kg(10x1kg)
